#curie_map:
#  aberowl: http://aber-owl.net/ontology/
#  agroportal: http://agroportal.lirmm.fr/ontologies/
#  bartoc: https://bartoc.org/en/node/
#  biocontext: https://bioregistry.io/metaregistry/biocontext/
#  biolink: https://bioregistry.io/metaregistry/biolink/resolve/
#  bioportal: https://bioportal.bioontology.org/ontologies/
#  bioregistry: https://bioregistry.io/registry/
#  bioregistry.schema: https://bioregistry.io/schema/#
#  cellosaurus.resource: https://bioregistry.io/metaregistry/cellosaurus/resolve/
#  cheminf: https://semanticscience.org/resource/CHEMINF_
#  cropoct: https://cropontology.org/ontology/
#  ecoportal: http://ecoportal.lifewatch.eu/ontologies/
#  edam: http://edamontology.org/data_
#  fairsharing: https://fairsharing.org/
#  go.resource: https://bioregistry.io/metaregistry/go/resolve/
#  integbio: https://catalog.integbio.jp/dbcatalog/en/record/
#  lov: https://lov.linkeddata.es/dataset/lov/vocabs/
#  miriam: https://registry.identifiers.org/registry/
#  n2t: https://bioregistry.io/metaregistry/n2t/resolve/
#  ncbi.resource: https://bioregistry.io/metaregistry/ncbi/resolve/
#  obofoundry: https://www.obofoundry.org/ontology/
#  oid: https://oid-base.com/get/
#  ols: https://www.ebi.ac.uk/ols4/ontologies/
#  ontobee: http://www.ontobee.org/ontology/
#  pathguide: http://www.pathguide.org/fullrecord.php?DBID=
#  prefixcommons: https://registry.bio2kg.org/resource/
#  re3data: https://www.re3data.org/repository/
#  rrid: https://bioregistry.io/metaregistry/rrid/resolve/
#  tib.ts: https://terminology.tib.eu/ts/ontologies/
#  togoid: https://togoid.dbcls.jp/#
#  uniprot.resource: https://www.uniprot.org/database/
#  wikidata: http://www.wikidata.org/entity/
#  zazuko: https://bioregistry.io/metaregistry/zazuko/resolve/
#license: https://creativecommons.org/publicdomain/zero/1.0/
#mapping_set_id: https://github.com/biopragmatics/bioregistry/raw/main/exports/sssom/bioregistry.sssom.tsv
#mapping_set_title: Bioregistry
subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	mapping_justification	creator_id	issue_tracker_item	comment
bioregistry:afpo	African Population Ontology	skos:exactMatch		ontobee:AfPO	African Population Ontology	semapv:UnspecifiedMatching			
bioregistry:aftol.taxonomy	Assembling the Fungal Tree of Life - Taxonomy	skos:exactMatch		biocontext:AFTOL.TAXONOMY		semapv:UnspecifiedMatching			
bioregistry:aftol.taxonomy	Assembling the Fungal Tree of Life - Taxonomy	skos:exactMatch		miriam:aftol.taxonomy	AFTOL	semapv:UnspecifiedMatching			
bioregistry:aftol.taxonomy	Assembling the Fungal Tree of Life - Taxonomy	skos:exactMatch		n2t:aftol.taxonomy	AFTOL at University of Minnesota	semapv:UnspecifiedMatching			
bioregistry:agricola	Agricultural Online Access	bioregistry.schema:0000018		bioregistry:chebi		semapv:UnspecifiedMatching			
bioregistry:agricola	Agricultural Online Access	bioregistry.schema:0000018		bioregistry:pmc		semapv:UnspecifiedMatching			
bioregistry:agricola	Agricultural Online Access	skos:exactMatch		biocontext:AGRICOLA		semapv:UnspecifiedMatching			
bioregistry:agricola	Agricultural Online Access	skos:exactMatch		go.resource:AGRICOLA_ID		semapv:UnspecifiedMatching			
bioregistry:agricola		skos:exactMatch	Not	lov:agr		semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
bioregistry:agricola	Agricultural Online Access	skos:exactMatch		miriam:agricola	AGRICOLA	semapv:UnspecifiedMatching			
bioregistry:agricola	Agricultural Online Access	skos:exactMatch		n2t:agricola	AGRICOLA at National Agricultural Library	semapv:UnspecifiedMatching			
bioregistry:agricola	Agricultural Online Access	skos:exactMatch		prefixcommons:agricola	AGRICultural OnLine Access	semapv:UnspecifiedMatching			
bioregistry:agricola		skos:exactMatch	Not	uniprot:DB-0266		semapv:MappingReview	orcid:0000-0001-9439-5346	bioregistry.issue:1457	
bioregistry:agricola	Agricultural Online Access	skos:exactMatch		wikidata:Q4651693		semapv:UnspecifiedMatching			
bioregistry:agrkb	Alliance of Genome Resources Knowledge Base	skos:exactMatch		biolink:AGRKB		semapv:UnspecifiedMatching			
bioregistry:agrkb	Alliance of Genome Resources Knowledge Base	skos:exactMatch		uniprot.resource:DB-0266		semapv:UnspecifiedMatching			
bioregistry:agrkb		skos:exactMatch		uniprot:DB-0266		semapv:MappingReview	orcid:0000-0003-4423-4370	bioregistry.issue:1520	
bioregistry:agro	Agronomy Ontology	bioregistry.schema:0000017		bioregistry:bfo		semapv:UnspecifiedMatching			
bioregistry:agro	Agronomy Ontology	bioregistry.schema:0000017		bioregistry:envo		semapv:UnspecifiedMatching			
bioregistry:agro	Agronomy Ontology	bioregistry.schema:0000017		bioregistry:foodon		semapv:UnspecifiedMatching			
bioregistry:agro	Agronomy Ontology	bioregistry.schema:0000017		bioregistry:go		semapv:UnspecifiedMatching			
bioregistry:agro	Agronomy Ontology	bioregistry.schema:0000017		bioregistry:iao		semapv:UnspecifiedMatching			
bioregistry:agro	Agronomy Ontology	bioregistry.schema:0000017		bioregistry:ncbitaxon		semapv:UnspecifiedMatching			
bioregistry:agro	Agronomy Ontology	bioregistry.schema:0000017		bioregistry:obi		semapv:UnspecifiedMatching			
bioregistry:agro	Agronomy Ontology	bioregistry.schema:0000017		bioregistry:pato		semapv:UnspecifiedMatching			
bioregistry:agro	Agronomy Ontology	bioregistry.schema:0000017		bioregistry:peco		semapv:UnspecifiedMatching			
bioregistry:agro	Agronomy Ontology	bioregistry.schema:0000017		bioregistry:po		semapv:UnspecifiedMatching			
bioregistry:agro	Agronomy Ontology	bioregistry.schema:0000017		bioregistry:ro		semapv:UnspecifiedMatching			
bioregistry:agro	Agronomy Ontology	bioregistry.schema:0000017		bioregistry:to		semapv:UnspecifiedMatching			
bioregistry:agro	Agronomy Ontology	bioregistry.schema:0000017		bioregistry:uo		semapv:UnspecifiedMatching			
bioregistry:agro	Agronomy Ontology	bioregistry.schema:0000017		bioregistry:xco		semapv:UnspecifiedMatching			
bioregistry:agro	Agronomy Ontology	skos:exactMatch		aberowl:AGRO	Agronomy Ontology	semapv:UnspecifiedMatching			
bioregistry:agro	Agronomy Ontology	skos:exactMatch		agroportal:AGRO	Agronomy Ontology	semapv:UnspecifiedMatching			
bioregistry:agro	Agronomy Ontology	skos:exactMatch		biocontext:AGRO		semapv:UnspecifiedMatching			
bioregistry:agro	Agronomy Ontology	skos:exactMatch		bioportal:AGRO	AGRonomy Ontology	semapv:UnspecifiedMatching			
bioregistry:agro	Agronomy Ontology	skos:exactMatch		fairsharing:FAIRsharing.m40bhw	Agronomy Ontology	semapv:UnspecifiedMatching			
bioregistry:agro	Agronomy Ontology	skos:exactMatch		obofoundry:agro	Agronomy Ontology	semapv:UnspecifiedMatching			
bioregistry:agro	Agronomy Ontology	skos:exactMatch		ols:agro	Agronomy Ontology	semapv:UnspecifiedMatching			
bioregistry:agro	Agronomy Ontology	skos:exactMatch		ontobee:AGRO	Agronomy Ontology	semapv:UnspecifiedMatching			
bioregistry:agro	Agronomy Ontology	skos:exactMatch		tib.ts:agro		semapv:UnspecifiedMatching			
bioregistry:agro	Agronomy Ontology	skos:exactMatch		wikidata:Q81661533		semapv:UnspecifiedMatching			
bioregistry:agrovoc	AGROVOC	skos:exactMatch		aberowl:AGROVOC	AGROVOC	semapv:UnspecifiedMatching			
bioregistry:agrovoc	AGROVOC	skos:exactMatch		agroportal:AGROVOC	AGROVOC	semapv:UnspecifiedMatching			
bioregistry:agrovoc	AGROVOC	skos:exactMatch		bartoc:305	AGROVOC	semapv:UnspecifiedMatching			
bioregistry:agrovoc	AGROVOC	skos:exactMatch		ecoportal:AGROVOC	AGROVOC	semapv:UnspecifiedMatching			
bioregistry:agrovoc	AGROVOC	skos:exactMatch		fairsharing:FAIRsharing.anpj91	AGROVOC	semapv:UnspecifiedMatching			
bioregistry:agrovoc	AGROVOC	skos:exactMatch		wikidata:P8061	AGROVOC ID	semapv:UnspecifiedMatching			
bioregistry:agrovoc	AGROVOC	skos:exactMatch		wikidata:Q292649	AGROVOC ID	semapv:UnspecifiedMatching			
bioregistry:agsc	Ambystoma Genetic Stock Center	skos:exactMatch		rrid:AGSC	Ambystoma Genetic Stock Center	semapv:UnspecifiedMatching			
bioregistry:agsd	Animal Genome Size Database	skos:exactMatch		prefixcommons:agsd	Animal Genome Size Database	semapv:UnspecifiedMatching			
bioregistry:agsd	Animal Genome Size Database	skos:exactMatch		re3data:r3d100012517	Animal Genome Size Database	semapv:UnspecifiedMatching			
bioregistry:agsd	Animal Genome Size Database	skos:exactMatch		wikidata:Q4764809		semapv:UnspecifiedMatching			
bioregistry:aio	The Artificial Intelligence Ontology	skos:exactMatch		aberowl:AIO	Artificial Intelligence Ontology	semapv:UnspecifiedMatching			
bioregistry:aio	The Artificial Intelligence Ontology	skos:exactMatch		bioportal:AIO	Artificial Intelligence Ontology	semapv:UnspecifiedMatching			
bioregistry:aio	The Artificial Intelligence Ontology	skos:exactMatch		fairsharing:FAIRsharing.8d6247	Artificial Intelligence Ontology	semapv:UnspecifiedMatching			
bioregistry:aism	Ontology for the Anatomy of the Insect SkeletoMuscular system	bioregistry.schema:0000017		bioregistry:bfo		semapv:UnspecifiedMatching			
bioregistry:aism	Ontology for the Anatomy of the Insect SkeletoMuscular system	bioregistry.schema:0000017		bioregistry:bspo		semapv:UnspecifiedMatching			
bioregistry:aism	Ontology for the Anatomy of the Insect SkeletoMuscular system	bioregistry.schema:0000017		bioregistry:caro		semapv:UnspecifiedMatching			
bioregistry:aism	Ontology for the Anatomy of the Insect SkeletoMuscular system	bioregistry.schema:0000017		bioregistry:pato		semapv:UnspecifiedMatching			
bioregistry:aism	Ontology for the Anatomy of the Insect SkeletoMuscular system	bioregistry.schema:0000017		bioregistry:ro		semapv:UnspecifiedMatching			
bioregistry:aism	Ontology for the Anatomy of the Insect SkeletoMuscular system	bioregistry.schema:0000017		bioregistry:uberon		semapv:UnspecifiedMatching			
bioregistry:aism	Ontology for the Anatomy of the Insect SkeletoMuscular system	bioregistry.schema:0000018		bioregistry:colao		semapv:UnspecifiedMatching			
bioregistry:aism	Ontology for the Anatomy of the Insect SkeletoMuscular system	bioregistry.schema:0000018		bioregistry:lepao		semapv:UnspecifiedMatching			
bioregistry:aism	Ontology for the Anatomy of the Insect SkeletoMuscular system	skos:exactMatch		aberowl:AISM	Ontology for the Anatomy of the Insect SkeletoMuscular system (AISM)	semapv:UnspecifiedMatching			
bioregistry:aism	Ontology for the Anatomy of the Insect SkeletoMuscular system	skos:exactMatch		bioportal:AISM	Ontology for the Anatomy of the Insect SkeletoMuscular system	semapv:UnspecifiedMatching			
bioregistry:aism	Ontology for the Anatomy of the Insect SkeletoMuscular system	skos:exactMatch		obofoundry:aism	Ontology for the Anatomy of the Insect SkeletoMuscular system (AISM)	semapv:UnspecifiedMatching			
bioregistry:aism	Ontology for the Anatomy of the Insect SkeletoMuscular system	skos:exactMatch		ols:aism	Ontology for the Anatomy of the Insect SkeletoMuscular system	semapv:UnspecifiedMatching			
bioregistry:aism	Ontology for the Anatomy of the Insect SkeletoMuscular system	skos:exactMatch		ontobee:AISM	Ontology for the Anatomy of the Insect SkeletoMuscular system (AISM)	semapv:UnspecifiedMatching			
bioregistry:aism	Ontology for the Anatomy of the Insect SkeletoMuscular system	skos:exactMatch		wikidata:Q112972813		semapv:UnspecifiedMatching			
bioregistry:alfred	The ALlele FREquency Database	skos:exactMatch		prefixcommons:alfred	The ALlele FREquency Database	semapv:UnspecifiedMatching			
bioregistry:alfred	The ALlele FREquency Database	skos:exactMatch		wikidata:Q294392		semapv:UnspecifiedMatching			
bioregistry:allergome	Allergome	skos:exactMatch		biocontext:ALLERGOME		semapv:UnspecifiedMatching			
bioregistry:allergome	Allergome	skos:exactMatch		integbio:nbdc01708	Allergome	semapv:UnspecifiedMatching			
bioregistry:allergome	Allergome	skos:exactMatch		miriam:allergome	Allergome	semapv:UnspecifiedMatching			
bioregistry:allergome	Allergome	skos:exactMatch		n2t:allergome	Allergome at Rome	semapv:UnspecifiedMatching			
bioregistry:allergome	Allergome	skos:exactMatch		prefixcommons:allergome	Allergome: a platform for allergen knowledge	semapv:UnspecifiedMatching			
bioregistry:allergome	Allergome	skos:exactMatch		uniprot.resource:DB-0160		semapv:UnspecifiedMatching			
bioregistry:allergome	Allergome	skos:exactMatch		wikidata:Q111136043		semapv:UnspecifiedMatching			
bioregistry:allotrope.process	Allotrope process	BFO:0000050		bioregistry:afo		semapv:UnspecifiedMatching			
bioregistry:allotrope.quality	Allotrope quality	BFO:0000050		bioregistry:afo		semapv:UnspecifiedMatching			
bioregistry:allotrope.result	Allotrope result	BFO:0000050		bioregistry:afo		semapv:UnspecifiedMatching			
bioregistry:allotrope.role	Allotrope role	BFO:0000050		bioregistry:afo		semapv:UnspecifiedMatching			
bioregistry:alzforum.mutation	Alzforum Mutations	skos:exactMatch		wikidata:Q111254799		semapv:UnspecifiedMatching			
bioregistry:alzgene	Alzheimer Gene Database	skos:exactMatch		prefixcommons:alzgene	Alzheimer Gene Database	semapv:UnspecifiedMatching			
bioregistry:amh.material	Archäologisches Museum Hamburg – Stadtmuseum Harburg/Helms-Museum: Material terms	skos:exactMatch		bartoc:20336	Archäologisches Museum Hamburg – Stadtmuseum Harburg/Helms-Museum: Material terms	semapv:UnspecifiedMatching			
bioregistry:amoebadb	AmoebaDB	skos:exactMatch		biocontext:AMOEBADB		semapv:UnspecifiedMatching			
bioregistry:amoebadb	AmoebaDB	skos:exactMatch		integbio:nbdc01207	AmoebaDB	semapv:UnspecifiedMatching			
bioregistry:amoebadb	AmoebaDB	skos:exactMatch		miriam:amoebadb	AmoebaDB	semapv:UnspecifiedMatching			
bioregistry:amoebadb	AmoebaDB	skos:exactMatch		n2t:amoebadb	AmoebaDB at EuPathDB	semapv:UnspecifiedMatching			
bioregistry:amoebadb	AmoebaDB	skos:exactMatch		prefixcommons:amoebadb	AmoebaDB	semapv:UnspecifiedMatching			
bioregistry:amoebadb	AmoebaDB	skos:exactMatch		re3data:r3d100012457	AmoebaDB	semapv:UnspecifiedMatching			
bioregistry:amoebadb	AmoebaDB	skos:exactMatch		wikidata:Q4747456		semapv:UnspecifiedMatching			
bioregistry:amphibiaweb.species	AmphibiaWeb Species ID	skos:exactMatch		wikidata:P5036	AmphibiaWeb Species ID	semapv:UnspecifiedMatching			
bioregistry:amphx	The Amphioxus Development and Anatomy Ontology	bioregistry.schema:0000017		bioregistry:uberon		semapv:UnspecifiedMatching			
bioregistry:amphx	The Amphioxus Development and Anatomy Ontology	skos:exactMatch		aberowl:AMPHX	The Amphioxus Development and Anatomy Ontology	semapv:UnspecifiedMatching			
bioregistry:amphx	The Amphioxus Development and Anatomy Ontology	skos:exactMatch		bioportal:AMPHX	The Amphioxus Development and Anatomy Ontology	semapv:UnspecifiedMatching			
bioregistry:amphx	The Amphioxus Development and Anatomy Ontology	skos:exactMatch		obofoundry:amphx	The Amphioxus Development and Anatomy Ontology	semapv:UnspecifiedMatching			
bioregistry:amphx	The Amphioxus Development and Anatomy Ontology	skos:exactMatch		ols:amphx	Amphioxus Development and Anatomy Ontology (AMPHX)	semapv:UnspecifiedMatching			
bioregistry:amphx	The Amphioxus Development and Anatomy Ontology	skos:exactMatch		ontobee:AMPHX	The Amphioxus Development and Anatomy Ontology	semapv:UnspecifiedMatching			
bioregistry:amphx	The Amphioxus Development and Anatomy Ontology	skos:exactMatch		wikidata:Q112972859		semapv:UnspecifiedMatching			
bioregistry:amv	Algorithm Metadata Vocabulary	skos:exactMatch		bartoc:20331	Algorithm Metadata Vocabulary	semapv:UnspecifiedMatching			
bioregistry:amv	Algorithm Metadata Vocabulary	skos:exactMatch		lov:amv		semapv:UnspecifiedMatching			
bioregistry:antibodypedia.gene	Antibodypedia gene	skos:exactMatch		uniprot.resource:DB-0249		semapv:UnspecifiedMatching			
bioregistry:antibodyregistry	Antibody Registry	skos:exactMatch		biocontext:ANTIBODYREGISTRY		semapv:UnspecifiedMatching			
bioregistry:antibodyregistry	Antibody Registry	skos:exactMatch		integbio:nbdc01696	Antibody Registry	semapv:UnspecifiedMatching			
bioregistry:antibodyregistry	Antibody Registry	skos:exactMatch		miriam:antibodyregistry	Antibody Registry	semapv:UnspecifiedMatching			
bioregistry:antibodyregistry	Antibody Registry	skos:exactMatch		n2t:antibodyregistry	Antibody Registry at University of California	semapv:UnspecifiedMatching			
bioregistry:antibodyregistry	Antibody Registry	skos:exactMatch		rrid:AB	Antibody Registry	semapv:UnspecifiedMatching			
bioregistry:antibodyregistry	Antibody Registry	skos:exactMatch		wikidata:Q111182712		semapv:UnspecifiedMatching			
bioregistry:antifam	AntiFam	skos:exactMatch		uniprot.resource:DB-0275		semapv:UnspecifiedMatching			
bioregistry:antweb	AntWeb	skos:exactMatch		biocontext:ANTWEB		semapv:UnspecifiedMatching			
bioregistry:antweb	AntWeb	skos:exactMatch		integbio:nbdc01710	AntWeb	semapv:UnspecifiedMatching			
bioregistry:antweb	AntWeb	skos:exactMatch		miriam:antweb	AntWeb	semapv:UnspecifiedMatching			
bioregistry:antweb	AntWeb	skos:exactMatch		n2t:antweb	AntWeb at California Academy of Sciences	semapv:UnspecifiedMatching			
bioregistry:antweb	AntWeb	skos:exactMatch		ncbi.resource:AntWeb		semapv:UnspecifiedMatching			
bioregistry:antweb		skos:exactMatch		ncbi:AntWeb		semapv:ManualMappingCuration	orcid:0009-0008-8406-631X	bioregistry.issue:1496	
bioregistry:antweb	AntWeb	skos:exactMatch		prefixcommons:antweb	AntWeb: Ant of the World	semapv:UnspecifiedMatching			
bioregistry:antweb		skos:exactMatch		wikidata:P5299		semapv:ManualMappingCuration	orcid:0009-0008-8406-631X	bioregistry.issue:1496	
bioregistry:antweb	AntWeb	skos:exactMatch		wikidata:P5299	AntWeb ID	semapv:UnspecifiedMatching			
bioregistry:anzctr	Australian New Zealand Clinical Trials Registry	skos:exactMatch		wikidata:Q65242932		semapv:UnspecifiedMatching			
bioregistry:aop	AOPWiki	skos:exactMatch		biocontext:AOP		semapv:UnspecifiedMatching			
bioregistry:aop	AOPWiki	skos:exactMatch		miriam:aop	AOPWiki	semapv:UnspecifiedMatching			
bioregistry:aop	AOPWiki	skos:exactMatch		n2t:aop	AOPWiki	semapv:UnspecifiedMatching			
bioregistry:aop	AOPWiki	skos:exactMatch		wikidata:Q111254792		semapv:UnspecifiedMatching			
bioregistry:aop.events	AOPWiki (Key Event)	skos:exactMatch		biocontext:AOP.EVENTS		semapv:UnspecifiedMatching			
bioregistry:aop.events	AOPWiki (Key Event)	skos:exactMatch		miriam:aop.events	AOPWiki (Key Event)	semapv:UnspecifiedMatching			
bioregistry:aop.events	AOPWiki (Key Event)	skos:exactMatch		n2t:aop.events	AOPWiki (Key Event)	semapv:UnspecifiedMatching			
bioregistry:aop.relationships	AOPWiki (Key Event Relationship)	skos:exactMatch		biocontext:AOP.RELATIONSHIPS		semapv:UnspecifiedMatching			
bioregistry:aop.relationships	AOPWiki (Key Event Relationship)	skos:exactMatch		miriam:aop.relationships	AOPWiki (Key Event Relationship)	semapv:UnspecifiedMatching			
bioregistry:aop.relationships	AOPWiki (Key Event Relationship)	skos:exactMatch		n2t:aop.relationships	AOPWiki (Key Event Relationship)	semapv:UnspecifiedMatching			
bioregistry:aop.stressor	AOPWiki (Stressor)	skos:exactMatch		biocontext:AOP.STRESSOR		semapv:UnspecifiedMatching			
bioregistry:aop.stressor	AOPWiki (Stressor)	skos:exactMatch		miriam:aop.stressor	AOPWiki (Stressor)	semapv:UnspecifiedMatching			
bioregistry:aop.stressor	AOPWiki (Stressor)	skos:exactMatch		n2t:aop.stressor	AOPWiki (Stressor)	semapv:UnspecifiedMatching			
bioregistry:apaonto	Psychology Ontology	skos:exactMatch		aberowl:APAONTO	Psychology Ontology	semapv:UnspecifiedMatching			
bioregistry:apaonto		skos:exactMatch		fairsharing:FAIRsharing.gkw1w8		semapv:ManualMappingCuration	orcid:0009-0008-8406-631X	bioregistry.issue:1496	
bioregistry:apaonto	Psychology Ontology	skos:exactMatch		fairsharing:FAIRsharing.gkw1w8	Psychology Ontology	semapv:UnspecifiedMatching			
bioregistry:apaonto	Psychology Ontology	skos:exactMatch		wikidata:Q111194686		semapv:UnspecifiedMatching			
bioregistry:apd	Antimicrobial Peptide Database	skos:exactMatch		biocontext:APD		semapv:UnspecifiedMatching			
bioregistry:apd	Antimicrobial Peptide Database	skos:exactMatch		miriam:apd	APD	semapv:UnspecifiedMatching			
bioregistry:apd	Antimicrobial Peptide Database	skos:exactMatch		n2t:apd	APD at Nebraska	semapv:UnspecifiedMatching			
bioregistry:apd	Antimicrobial Peptide Database	skos:exactMatch		prefixcommons:apd	Antimicrobial Peptide Database	semapv:UnspecifiedMatching			
bioregistry:apd	Antimicrobial Peptide Database	skos:exactMatch		re3data:r3d100012901	Antimicrobial Peptide Database	semapv:UnspecifiedMatching			
bioregistry:aphidbase.transcript	AphidBase Transcript	skos:exactMatch		biocontext:APHIDBASE.TRANSCRIPT		semapv:UnspecifiedMatching			
bioregistry:aphidbase.transcript	AphidBase Transcript	skos:exactMatch		miriam:aphidbase.transcript	AphidBase Transcript	semapv:UnspecifiedMatching			
bioregistry:aphidbase.transcript	AphidBase Transcript	skos:exactMatch		n2t:aphidbase.transcript	AphidBase at INRA	semapv:UnspecifiedMatching			
bioregistry:aphidbase.transcript	AphidBase Transcript	skos:exactMatch		prefixcommons:aphidbase	Aphidbase: an aphid genomics database	semapv:UnspecifiedMatching			
bioregistry:apid.interactions	APID Interactomes	bioregistry.schema:0000011		bioregistry:uniprot		semapv:UnspecifiedMatching			
bioregistry:apid.interactions	APID Interactomes	skos:exactMatch		biocontext:APID.INTERACTIONS		semapv:UnspecifiedMatching			
bioregistry:apid.interactions	APID Interactomes	skos:exactMatch		miriam:apid.interactions	APID Interactomes	semapv:UnspecifiedMatching			
bioregistry:apid.interactions	APID Interactomes	skos:exactMatch		n2t:apid.interactions	APID at Salamanca	semapv:UnspecifiedMatching			
bioregistry:apid.interactions	APID Interactomes	skos:exactMatch		wikidata:Q111047825		semapv:UnspecifiedMatching			
bioregistry:apo	Ascomycete phenotype ontology	skos:exactMatch		aberowl:APO	Ascomycete phenotype ontology	semapv:UnspecifiedMatching			
bioregistry:apo	Ascomycete phenotype ontology	skos:exactMatch		biocontext:APO		semapv:UnspecifiedMatching			
bioregistry:apo	Ascomycete phenotype ontology	skos:exactMatch		bioportal:APO	Ascomycete Phenotype Ontology	semapv:UnspecifiedMatching			
bioregistry:apo	Ascomycete phenotype ontology	skos:exactMatch		fairsharing:FAIRsharing.dyqz3y	Ascomycete Phenotype Ontology	semapv:UnspecifiedMatching			
bioregistry:apo	Ascomycete phenotype ontology	skos:exactMatch		obofoundry:apo	Ascomycete phenotype ontology	semapv:UnspecifiedMatching			
bioregistry:apo	Ascomycete phenotype ontology	skos:exactMatch		ols:apo	Ascomycete Phenotype Ontology (APO)	semapv:UnspecifiedMatching			
bioregistry:apo	Ascomycete phenotype ontology	skos:exactMatch		ontobee:APO	Ascomycete phenotype ontology	semapv:UnspecifiedMatching			
bioregistry:apo	Ascomycete phenotype ontology	skos:exactMatch		wikidata:Q81661535		semapv:UnspecifiedMatching			
bioregistry:apollosv	Apollo Structured Vocabulary	bioregistry.schema:0000018		bioregistry:scdo		semapv:UnspecifiedMatching			
bioregistry:apollosv	Apollo Structured Vocabulary	skos:exactMatch		aberowl:APOLLO_SV	Apollo Structured Vocabulary	semapv:UnspecifiedMatching			
bioregistry:apollosv	Apollo Structured Vocabulary	skos:exactMatch		bioportal:APOLLO-SV	Apollo Structured Vocabulary	semapv:UnspecifiedMatching			
bioregistry:apollosv	Apollo Structured Vocabulary	skos:exactMatch		fairsharing:FAIRsharing.ngv2xx	Apollo-SV	semapv:UnspecifiedMatching			
bioregistry:apollosv	Apollo Structured Vocabulary	skos:exactMatch		obofoundry:apollo_sv	Apollo Structured Vocabulary	semapv:UnspecifiedMatching			
bioregistry:apollosv	Apollo Structured Vocabulary	skos:exactMatch		ols:apollo_sv	Apollo Structured Vocabulary	semapv:UnspecifiedMatching			
bioregistry:apollosv		skos:exactMatch		ontobee:APOLLO_SV		semapv:MappingReview	orcid:0009-0009-5240-7463		
bioregistry:apollosv	Apollo Structured Vocabulary	skos:exactMatch		ontobee:APOLLO_SV	Apollo Structured Vocabulary	semapv:UnspecifiedMatching			
bioregistry:apollosv	Apollo Structured Vocabulary	skos:exactMatch		prefixcommons:apollo.sv	Apollo Structured Vocabulary for public health models	semapv:UnspecifiedMatching			
bioregistry:arachnoserver	ArachnoServer	skos:exactMatch		biocontext:ARACHNOSERVER		semapv:UnspecifiedMatching			
bioregistry:arachnoserver	ArachnoServer	skos:exactMatch		edam:2578	ArachnoServer	semapv:UnspecifiedMatching			
bioregistry:arachnoserver	ArachnoServer	skos:exactMatch		integbio:nbdc01221	ArachnoServer	semapv:UnspecifiedMatching			
bioregistry:arachnoserver	ArachnoServer	skos:exactMatch		miriam:arachnoserver	ArachnoServer	semapv:UnspecifiedMatching			
bioregistry:arachnoserver	ArachnoServer	skos:exactMatch		n2t:arachnoserver	ArachnoServer at Brisbane	semapv:UnspecifiedMatching			
bioregistry:arachnoserver	ArachnoServer	skos:exactMatch		prefixcommons:arachnoserver	ArachnoServer: Spider toxin database	semapv:UnspecifiedMatching			
bioregistry:arachnoserver	ArachnoServer	skos:exactMatch		re3data:r3d100012902	ArachnoServer	semapv:UnspecifiedMatching			
bioregistry:arachnoserver	ArachnoServer	skos:exactMatch		uniprot.resource:DB-0145		semapv:UnspecifiedMatching			
bioregistry:arachnoserver	ArachnoServer	skos:exactMatch		wikidata:Q4783563		semapv:UnspecifiedMatching			
bioregistry:araport	Arabidopsis Information Portal	skos:exactMatch		integbio:nbdc02433	Arabidopsis Information Portal	semapv:UnspecifiedMatching			
bioregistry:araport	Arabidopsis Information Portal	skos:exactMatch		miriam:tair.name	TAIR gene name	semapv:UnspecifiedMatching			
bioregistry:araport	Arabidopsis Information Portal	skos:exactMatch		ncbi.resource:Araport		semapv:UnspecifiedMatching			
bioregistry:araport	Arabidopsis Information Portal	skos:exactMatch		pathguide:768	Arabidopsis Information Portal	semapv:UnspecifiedMatching			
bioregistry:araport	Arabidopsis Information Portal	skos:exactMatch		uniprot.resource:DB-0221		semapv:UnspecifiedMatching			
bioregistry:archdb	ArchDB	skos:exactMatch		integbio:nbdc01795	ArchDB	semapv:UnspecifiedMatching			
bioregistry:archdb	ArchDB	skos:exactMatch		prefixcommons:archdb	ArchDB	semapv:UnspecifiedMatching			
bioregistry:ardb	Antibiotic Resistance Genes Database	skos:exactMatch		biocontext:ARDB		semapv:UnspecifiedMatching			
bioregistry:ardb	Antibiotic Resistance Genes Database	skos:exactMatch		miriam:ardb	Antibiotic Resistance Genes Database	semapv:UnspecifiedMatching			
bioregistry:ardb	Antibiotic Resistance Genes Database	skos:exactMatch		n2t:ardb	ARDB at University of Maryland	semapv:UnspecifiedMatching			
bioregistry:ardb	Antibiotic Resistance Genes Database	skos:exactMatch		wikidata:Q112205944		semapv:UnspecifiedMatching			
bioregistry:ark		skos:exactMatch	Not	bartoc:20297		semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
bioregistry:ark	Archival Resource Key	skos:exactMatch		bartoc:20715	Archival Resource Key	semapv:UnspecifiedMatching			
bioregistry:ark	Archival Resource Key	skos:exactMatch		biocontext:ARK		semapv:UnspecifiedMatching			
bioregistry:ark	Archival Resource Key	skos:exactMatch		fairsharing:FAIRsharing.f928f1	Archival Resource Key Identifier	semapv:UnspecifiedMatching			
bioregistry:ark	Archival Resource Key	skos:exactMatch		miriam:ark	Archival Resource Key (ARK)	semapv:UnspecifiedMatching			
